product_id,name,main_category,image,ratings,no_of_ratings,actual_price,source_file
P001055,"Konquer TimeS KTS Automatic Wireless Water Can Dispenser Pump for 20 Litre Bottle Can, with silicone pipe.",Home Improvement,https://m.media-amazon.com/images/I/61JnoQ06R7L._AC_UL320_.jpg,3.9,18427.0,999.0,Home Improvement.csv
P001056,"ALTON GRC3756, Brass Swan Neck with Flexible Swivel Spout, Black & Chrome Finish (Single Flow)",Home Improvement,https://m.media-amazon.com/images/I/51vqUfliqOL._AC_UL320_.jpg,4.2,1023.0,1950.0,Home Improvement.csv
P001057,"Kohler 72439IN-EC-CP Plastic 4"" (10.16 cm) Shower Head, Silver",Home Improvement,https://m.media-amazon.com/images/I/51x9xBBpiWL._AC_UL320_.jpg,4.3,224.0,1260.0,Home Improvement.csv
P001058,Jinie Jain Namokar Mantra Bell Chanting Box,Home Improvement,https://m.media-amazon.com/images/I/41Y077-HW7L._AC_UL320_.jpg,3.7,14.0,599.0,Home Improvement.csv
P001059,CP PLUS 2MP Full HD Smart Wi-f CCTV Home Security Camera |360° with Pan Tilt | View & Talk | Motion Alert | Night Vision |...,Home Improvement,https://m.media-amazon.com/images/I/31Nk80-hUUL._AC_UL320_.jpg,3.5,1480.0,3700.0,Home Improvement.csv
P001060,Ozar AMC -4988 Stainless Steel Magnetic Clamp (Multicolor),Home Improvement,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71zB5QzzTpL._AC_UL320_.jpg,4.0,791.0,275.0,Home Improvement.csv
P001061,WCKART Decor Sofa Hardware Leg 4 Inch / 10 Cms Sofa Furniture Golden Glossy Finish Stainless Steel Heavy Model Y Design So...,Home Improvement,https://m.media-amazon.com/images/I/41AOZLWbHwL._AC_UL320_.jpg,4.3,20.0,2299.0,Home Improvement.csv
P001062,"Jack Ratchet Wrench ,Garage Tire Wheel Lug Wrench Auto Labor-Saving Jack Ratchet Wrench Car Jack and Lug Wrench Handle Wre...",Home Improvement,https://m.media-amazon.com/images/I/61ISNEsCpaL._AC_UL320_.jpg,5.0,1.0,1299.0,Home Improvement.csv
P001063,DANSR Sink Strainer for Kitchen Sink Drain Silicone Sink Stopper Garbage Disposal Drain Stopper 4.5'' Diameter (Blue Set o...,Home Improvement,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/612YS8-6A0L._AC_UL320_.jpg,4.6,10.0,499.0,Home Improvement.csv
P001064,SYNERGY - Stainless Steel 4-Arm Bathroom/Kitchen Towel / Napkin Holder /Towel Stand/Rotating Towel Hanger/Bathroom Accesso...,Home Improvement,https://m.media-amazon.com/images/I/71U3QYyQOZL._AC_UL320_.jpg,4.4,72.0,1499.0,Home Improvement.csv
P001065,uptodateproducts Oil Feed Antislip Handle Blade Glass Cutter (Gold and Silver),Home Improvement,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/31qdpJGRkSL._AC_UL320_.jpg,3.4,16.0,499.0,Home Improvement.csv
P001066,CASSARINA Outlet Cover Childproof 86 Universal Model Waterproof Outlet Box 12.2×10.8×7.3 CM Waterproof Outdoor sockets for...,Home Improvement,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/5137RyOysyL._AC_UL320_.jpg,5.0,1.0,999.0,Home Improvement.csv
P001067,Vont Mop and Broom Holder; Upgraded with Effective Strong Holding 5 Slot Position with 6 Hooks Garage Storage up to 11 Too...,Home Improvement,https://m.media-amazon.com/images/I/71lmHKQ7HvL._AC_UL320_.jpg,4.6,805.0,999.0,Home Improvement.csv
P001068,"EzLife Rechargeable Professional LED Flashlight 5 Mode Zoomable and 3 Modes of Flashing Torch Light (Black), Aluminum",Home Improvement,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41UKGOTxaDL._AC_UL320_.jpg,3.7,544.0,999.0,Home Improvement.csv
P001069,"Scotch-Brite No-Dust Broom, Long handle, Easy floor cleaning (Multi-use)",Home Improvement,https://m.media-amazon.com/images/I/611JToXX49L._AC_UL320_.jpg,4.1,30770.0,300.0,Home Improvement.csv
P001070,"Afrodite Metal Book Safe Locker for Hiding Cash, Jewellery, Passport and other Valuables | Portable Hidden Dictionary Secr...",Home Improvement,https://m.media-amazon.com/images/I/41dtBPv7K2L._AC_UL320_.jpg,4.4,3.0,1800.0,Home Improvement.csv
P001071,"WOTOFY Drill Brush Set of 3 with Deep Cleansing Scratch-Resistant Nylon Bristles - Drill Brush Attachment Kit for Shower, ...",Home Improvement,https://m.media-amazon.com/images/I/71xJOXzVJYL._AC_UL320_.jpg,4.4,10.0,760.0,Home Improvement.csv
P001072,4-YOU Stainless Steel Soft Close Hydraulic Clip on Concealed Hinges for Full Overlay Door 0 Degree Crank | Suitable for Ca...,Home Improvement,https://m.media-amazon.com/images/I/71DzpF1bdeS._AC_UL320_.jpg,4.1,31.0,1054.0,Home Improvement.csv
P001073,"VOLO Non-Slip Rubber Wedge Door Stoppers to Stop Or Jam Doors, Stackable and Slip-Resistant for Tiles, Carpet, Wood or Lam...",Home Improvement,https://m.media-amazon.com/images/I/31PVj9gwNNL._AC_UL320_.jpg,3.8,166.0,500.0,Home Improvement.csv
P001074,"SOFTSPUN Microfiber High Loop Cleaning Cloths, 40x60 cms 5 pcs Towel Set 380 GSM (Sky Blue). Thick Lint & Streak-Free Mult...",Home Improvement,https://m.media-amazon.com/images/I/91Hr+n3K3rL._AC_UL320_.jpg,4.6,6.0,955.0,Home Improvement.csv
P001075,Plantex Acrylic Floor Soap Holder for Bathroom/Soap Case/Soap Dish(White),Home Improvement,https://m.media-amazon.com/images/I/91UNiMdXBqL._AC_UL320_.jpg,4.5,152.0,849.0,Home Improvement.csv
P001076,DECOWORLD || Metal Designer Bathroom Shelf || Wall Mount Bathroom Rack || Classic Pattern (Black - Pack of 2),Home Improvement,https://m.media-amazon.com/images/I/41mOFZfQj6L._AC_UL320_.jpg,4.3,66.0,1599.0,Home Improvement.csv
P001077,"KitchenFest® Stainless Steel Kitchen Strainer, 11.5 cm Sink Drain Filter Jali, Waste Coupling (Large, Silver)",Home Improvement,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41ZWtzQ98WL._AC_UL320_.jpg,4.4,22.0,499.0,Home Improvement.csv
P001078,Belantti Stainless Steel Bathroom Shelf| Bathroom Rack| Bathroom Accessories| Bathroom Stand| Bathroom Organizer| Shelf fo...,Home Improvement,https://m.media-amazon.com/images/I/51EiG0jgv6L._AC_UL320_.jpg,4.0,28.0,1549.0,Home Improvement.csv
P001079,"IBELL One Power Series Cordless Impact Wrench Brushless BW 20-32 20V 1/2"" 300Nm (Battery & Charger not included)",Home Improvement,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41eNFsgWbeL._AC_UL320_.jpg,4.0,45.0,5900.0,Home Improvement.csv
P001080,"GVD PVC & FR Insulated 2 Core Flexible Copper Wires & Cables for Home & Domestic Industrial Electric Wiring, Electric Wire...",Home Improvement,https://m.media-amazon.com/images/I/615DZpbEQaS._AC_UL320_.jpg,4.0,124.0,2368.0,Home Improvement.csv
P001081,Newish - Powerful Black Pepper Spray Self Defence for Women - Safety Spray - Self Defence Gadgets - Night Safety - Safety ...,Home Improvement,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71B5N+get9L._AC_UL320_.jpg,4.6,10.0,980.0,Home Improvement.csv
P001082,WingDong Mop Stick Rod Only Stainless Steel Spin Mop Stick Floor Cleaning with Microfiber Mop Head/Refill (Multicolour),Home Improvement,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51re3E2OJ4S._AC_UL320_.jpg,3.0,480.0,499.0,Home Improvement.csv
P001083,"HomeMate WiFi + BLE Smart Plug Socket 16A (Pack of 1), With Energy Monitoring, Type - M, Suitable for Heavy Duty appliance...",Home Improvement,https://m.media-amazon.com/images/I/61aI5vgNPQL._AC_UL320_.jpg,4.2,1603.0,3990.0,Home Improvement.csv
P001084,"Jack Ratchet Wrench ,Garage Tire Wheel Lug Wrench Auto Labor-Saving Jack Ratchet Wrench Car Jack and Lug Wrench Handle Wre...",Home Improvement,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51SFKiYIMUL._AC_UL320_.jpg,5.0,2.0,1299.0,Home Improvement.csv
P001085,Lukzer 530pcs Heat Shrink Tubes Insulated Wire Cable Sleeving Wrap,Home Improvement,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/613LycpQOaL._AC_UL320_.jpg,4.0,667.0,999.0,Home Improvement.csv
P001086,"24x7 eMall Aura Florina Brass Flower Mixer Hot and Cold Basin Tall Body 12 Inches Tap Faucet Sink (Gold, White)",Home Improvement,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/713bpI5b8xL._AC_UL320_.jpg,4.0,62.0,7999.0,Home Improvement.csv
P001087,STANLEY 0-20-807 10''/254mm Mini Hacksaw (Black),Home Improvement,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/11UhghUvcYL._AC_UL320_.jpg,3.9,5200.0,204.0,Home Improvement.csv
P001088,"ZURATO Plastic Self Adhesive No Drills Wall/Rail/Kitchen/Bathroom Strong Sticky Towel Hanger Hook (5 Hooks, 44 x 8cm | Mul...",Home Improvement,https://m.media-amazon.com/images/I/315zWHXzzrL._AC_UL320_.jpg,4.1,1060.0,999.0,Home Improvement.csv
P001089,Hookcart Security Alarm Zinc Alloy Lock System Anti-Theft Waterproof with Smart Alarm Siren Motion Sensor for Door Gate Ho...,Home Improvement,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41GH-Dq-7kL._AC_UL320_.jpg,5.0,2.0,999.0,Home Improvement.csv
P001090,STANLEY STHT20373-LA 15” 380mm Heavy Duty BI-Material Handsaw,Home Improvement,https://m.media-amazon.com/images/I/71bMH143yoL._AC_UL320_.jpg,4.4,80.0,797.0,Home Improvement.csv
P001091,"Rpi shop - 10 Pairs Self-Stripping T-Tap Electrical Connectors, Wire Connector Scotch Lock T Quick Splice Connector with N...",Home Improvement,https://m.media-amazon.com/images/I/4107IL1BljL._AC_UL320_.jpg,4.6,6.0,278.6,Home Improvement.csv
P001092,KOHLER Droplet In-wall Cistern Face Plate Compatible with KOHLER Mechanical In-wall Tanks (Polished Chrome),Home Improvement,https://m.media-amazon.com/images/I/512xVffuoHL._AC_UL320_.jpg,4.3,113.0,1680.0,Home Improvement.csv
P001093,"Taparia TAKM9 Steel Handle Allen Key Set (Multicolour, 9-Pieces)",Home Improvement,https://m.media-amazon.com/images/I/51-T1h8llpL._AC_UL320_.jpg,4.2,761.0,910.0,Home Improvement.csv
P001094,JAGGER JHF2210 Health Faucet Set for Bathroom/ Health Faucet Set for Toilet with 1 Meter Flexible Stainless Steel Hose Tub...,Home Improvement,https://m.media-amazon.com/images/I/619eSkIFBuL._AC_UL320_.jpg,3.4,84.0,1999.0,Home Improvement.csv
P001095,Prime Amaze Multipurpose (20Ft.) Made in India Foldable Aluminium Ladder - (with Scaffolding Plates & Platform) - 5Years W...,Home Improvement,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71ZOi4Vaz3L._AC_UL320_.jpg,4.2,291.0,27199.0,Home Improvement.csv
P001096,"X RON Combination Spanner Wrench Set, Combination Spanner Set 6mm To 22 mm,12-Piece,Chrome Vanadium Steel, with Rolling Po...",Home Improvement,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/91f0CvLBsvL._AC_UL320_.jpg,4.0,101.0,1200.0,Home Improvement.csv
P001097,"Brite Guard Nylon Multipurpose Scrub Sponge (Green, 5-Piece)",Home Improvement,https://m.media-amazon.com/images/I/81N7WmonhhL._AC_UL320_.jpg,3.7,477.0,199.0,Home Improvement.csv
P001098,"Welofy Electric Spin Scrubber , Electric Cleaning Brush with 3 Brush Heads,Bathroom Rechargeable Scrub Brush,Shower Scrubb...",Home Improvement,https://m.media-amazon.com/images/I/61wu9bx+5PL._AC_UL320_.jpg,5.0,1.0,699.0,Home Improvement.csv
P001099,"FreshDcart FDCA320 Bathroom Soap Box Holder | Wall-Mounted Soap Box | Plastic Soap Holder with Cover Double Grid, Soap Sta...",Home Improvement,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61V9NZqui4L._AC_UL320_.jpg,4.5,2.0,999.0,Home Improvement.csv
P001100,Hvision Hikvision DS-U02 3.6mm Optical 2MP 1080P HD USB Web Camera Built-in Microphone with Clear Sound,Home Improvement,https://m.media-amazon.com/images/I/51D9doLY0cS._AC_UL320_.jpg,4.0,49.0,3000.0,Home Improvement.csv
P001101,"GROHE New Tempesta-F Health Faucet Set, Chrome, 26352000",Home Improvement,https://m.media-amazon.com/images/I/41GZX8OqDAL._AC_UL320_.jpg,4.1,170.0,2930.0,Home Improvement.csv
P001102,"Dc Male to Female Power/Adapter Extension Cable dc Plug Extension Cord 5.5mm x 2.1mm 12v Extension for CCTV,LED Strip (2 M...",Home Improvement,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41AFmZxxj7L._AC_UL320_.jpg,4.6,6.0,999.0,Home Improvement.csv
P001103,"ROYALFAM Door Bottom Sealing Strip - 39-inch Door Seals for Bottom of Door, Gap Sealer Door Bottom Sealing Strip Guard for...",Home Improvement,https://m.media-amazon.com/images/I/41eLm+kYEZL._AC_UL320_.jpg,5.0,1.0,499.0,Home Improvement.csv
P001104,EYE BERRY BASI SALES WITH MISCELLANEOUS DEVICE Gold Finish 180 Degree Door View (Door Hardware Fittings),Home Improvement,https://m.media-amazon.com/images/I/41Fdsnv5+8L._AC_UL320_.jpg,4.0,110.0,399.0,Home Improvement.csv
P001105,"Samnantools High Wear Resistant Steel Plain Trowel 11"" x 4"" (Plain/No Notch) (Pack of 1)",Home Improvement,https://m.media-amazon.com/images/I/41OBTGAm9wL._AC_UL320_.jpg,4.1,5.0,650.0,Home Improvement.csv
P001106,"SOLDTRUE Drill Dust Collector catcher Attachment, Electric Drill Dust Cover Ash Bowl Accessory Dustproof Device Electric H...",Home Improvement,https://m.media-amazon.com/images/I/612m9H2RxpL._AC_UL320_.jpg,4.1,42.0,899.0,Home Improvement.csv
P001107,Plantex Stainless Steel Towel Ring for Bathroom/Wash Basin/Napkin-Towel Hanger/Bathroom Accessories (Chrome-Oval) - Pack of 1,Home Improvement,https://m.media-amazon.com/images/I/81UiuTII-sL._AC_UL320_.jpg,4.2,98.0,849.0,Home Improvement.csv
P001108,Plantex Pure Brass FLO-814 Kitchen Sink Mixer with (High Arch 360 Degree)/Basin Double Handle Hot & Cold Water Tap for Bat...,Home Improvement,https://m.media-amazon.com/images/I/71GxBkvXLwL._AC_UL320_.jpg,4.0,31.0,4999.0,Home Improvement.csv
P001109,"Buildskill 24-inch Multipurpose Connection Pipe, Grade 304 Stainless Steel Braded For Hot And Cold Water/Geyser Connectio...",Home Improvement,https://m.media-amazon.com/images/I/61tUYGu7TZL._AC_UL320_.jpg,5.0,2.0,529.0,Home Improvement.csv
P001110,"2 in 1 Floor Scrub Brush with Squeegee, Floor Brush Scrubber with Long Handle, Premium Rotating Bathroom Kitchen Crevice C...",Home Improvement,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61QO6kB887L._AC_UL320_.jpg,3.0,167.0,699.0,Home Improvement.csv
P001111,"KolorFish Wall Protectors, 4 PCS Self-Adhesive Door Handle Bumper Guard Stopper, Rubber Self- Adhesive Crash pad (White)",Home Improvement,https://m.media-amazon.com/images/I/41AXYmnpDoL._AC_UL320_.jpg,4.1,796.0,699.0,Home Improvement.csv
P001112,Heavy Duty Box Packing Manual Strapping Tool Crimper Sealer Machine Plass,Home Improvement,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61f7zIi765L._AC_UL320_.jpg,3.5,8.0,1200.0,Home Improvement.csv
P001113,"Spotzero by Milton Elite Spin Mop with Bigger Wheels and Plastic Auto Fold Handle for 360 Degree Cleaning (Aqua Green, Two...",Home Improvement,https://m.media-amazon.com/images/I/71fExwhVohL._AC_UL320_.jpg,4.1,56111.0,1899.0,Home Improvement.csv
P001114,Kenbrook Solar MC4 Crimping Tool with MC4 Wrench Spanner (1 + 1 Pair Wrench),Home Improvement,https://m.media-amazon.com/images/I/61fvXZZ97fS._AC_UL320_.jpg,4.3,204.0,2499.0,Home Improvement.csv
P001115,MAGENTA� Bottle Cleaning Brush Flexion Water Bottle Cleaner Washer Tool,Home Improvement,https://m.media-amazon.com/images/I/51Eq-nRZE-L._AC_UL320_.jpg,4.3,260.0,499.0,Home Improvement.csv
P001116,JCB Tools Heavy Duty Lever Grease Gun with Aluminum Die cast head. Air Release valve on Head. Complete with Rigid Extentio...,Home Improvement,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71FEug3jypL._AC_UL320_.jpg,4.1,438.0,925.0,Home Improvement.csv
P001117,Alis Fully Insulated Set of 2 Curved and Straight Anti Slip Tweezers Working with Live Electrical Wires,Home Improvement,https://m.media-amazon.com/images/I/51puQKzsw1L._AC_UL320_.jpg,4.7,18.0,499.0,Home Improvement.csv
P001118,"Solar Outdoor Lights 6 Pack, Wall Lights Solar Powered IP65 Waterproof, 100LED/3 Modes 270° Lighting Angle Motion Sensor S...",Home Improvement,https://m.media-amazon.com/images/I/71s3oQFI0QL._AC_UL320_.jpg,4.4,663.0,2999.0,Home Improvement.csv
P001119,"Kohler 75924IN-CP Plastic Overhead Shower, Silver, Polished Finish",Home Improvement,https://m.media-amazon.com/images/I/61x6lpqLGML._AC_UL320_.jpg,4.4,179.0,3550.0,Home Improvement.csv
P001120,"iSTAR 304 Stainless Steel Anti Rust Corrosion-Free Soap Holder (Medium, Silver Finish) (Pack of 1)",Home Improvement,https://m.media-amazon.com/images/I/912PbVyVSpL._AC_UL320_.jpg,4.3,379.0,1198.0,Home Improvement.csv
P001121,UNIVERSAL BUYERL 03 NEW01 Level Laser Plastic Horizon Vertical Measure Tape Aligner Bubbles Ruler Multifunction Leveler To...,Home Improvement,https://m.media-amazon.com/images/I/71grxzomjAL._AC_UL320_.jpg,3.4,249.0,699.0,Home Improvement.csv
P001122,"Anchor by Panasonic Spike Guard 4-Way Socket with Single Switch (White), 240 V, 1440 Watt",Home Improvement,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/6160U4j5DUL._AC_UL320_.jpg,4.2,7472.0,589.0,Home Improvement.csv
P001123,HANDY Stainless Steel 304 Dual Folding Towel Rack for Bathroom Towel Bar/ Towel Stand/ Towel Hanger/ Towel Holder for Bath...,Home Improvement,https://m.media-amazon.com/images/I/51ETWvhPF8L._AC_UL320_.jpg,4.1,60.0,2999.0,Home Improvement.csv
P001124,"Gala No Dust Floor Broom XL (Modular,1 Piece)",Home Improvement,https://m.media-amazon.com/images/I/51miuqehuWL._AC_UL320_.jpg,4.0,6743.0,215.0,Home Improvement.csv
P001125,Bathroom Cleaning Brush with Wiper 2 in 1 Tiles Cleaning Brush Floor Scrub Bathroom Brush with Long Handle 120° Rotate Bat...,Home Improvement,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61VJLlK5+ZL._AC_UL320_.jpg,4.1,93.0,1499.0,Home Improvement.csv
P001126,TELESIN 360 Rotation Fast Face & Object Tracking Cameraman Robot Mount Holder for Phone and Camera Video Vlog Live Streami...,Home Improvement,https://m.media-amazon.com/images/I/61LaisYtKQL._AC_UL320_.jpg,4.1,332.0,5290.0,Home Improvement.csv
P001127,"Spotzero by Milton Prime Spin Mop with Big Wheels and Stainless Steel Wringer, Bucket Floor Cleaning and Mopping System,2 ...",Home Improvement,https://m.media-amazon.com/images/I/71UpuxQrSlL._AC_UL320_.jpg,4.2,74689.0,2599.0,Home Improvement.csv
